statement_type,raw_concept,canonical_row_id,mapping_status,notes
income_statement,us-gaap:OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap:OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,us-gaap:OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:ComprehensiveIncomeNetOfTax,us-gaap:ComprehensiveIncomeNetOfTax,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,html:the-accompanying-notes-are-an-integral-part-of-these-consolidated-financial-statements,html:the-accompanying-notes-are-an-integral-part-of-these-consolidated-financial-statements,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:CashAndCashEquivalentsAtCarryingValue,us-gaap:CashAndCashEquivalentsAtCarryingValue,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap:RestrictedCashAndCashEquivalentsAtCarryingValue,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:AllowanceForDoubtfulAccountsReceivableCurrent,us-gaap:AllowanceForDoubtfulAccountsReceivableCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:OtherRestrictedAssetsCurrent,us-gaap:OtherRestrictedAssetsCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:PrepaidExpenseAndOtherAssetsCurrent,us-gaap:PrepaidExpenseAndOtherAssetsCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:AssetsCurrent,us-gaap:AssetsCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,us-gaap:PropertyPlantAndEquipmentNet,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:OperatingLeaseRightOfUseAsset,us-gaap:OperatingLeaseRightOfUseAsset,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:CapitalizedComputerSoftwareNet,us-gaap:CapitalizedComputerSoftwareNet,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:Goodwill,us-gaap:Goodwill,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:IntangibleAssetsNetExcludingGoodwill,us-gaap:IntangibleAssetsNetExcludingGoodwill,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:OtherAssetsNoncurrent,us-gaap:OtherAssetsNoncurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:Assets,us-gaap:Assets,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,html:liabilities-and-stockholders-equity,html:liabilities-and-stockholders-equity,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,html:current-liabilities,html:current-liabilities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:AccountsPayableTradeCurrent,us-gaap:AccountsPayableTradeCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,blkb:AccruedExpensesAndOtherCurrentLiabilities,blkb:AccruedExpensesAndOtherCurrentLiabilities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,blkb:DueToCustomersCurrent,blkb:DueToCustomersCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:LongTermDebtCurrent,us-gaap:LongTermDebtCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:ContractWithCustomerLiabilityCurrent,us-gaap:ContractWithCustomerLiabilityCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:LiabilitiesCurrent,us-gaap:LiabilitiesCurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:LongTermDebtNoncurrent,us-gaap:LongTermDebtNoncurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:DeferredIncomeTaxLiabilitiesNet,us-gaap:DeferredIncomeTaxLiabilitiesNet,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:ContractWithCustomerLiabilityNoncurrent,us-gaap:ContractWithCustomerLiabilityNoncurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:OperatingLeaseLiabilityNoncurrent,us-gaap:OperatingLeaseLiabilityNoncurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:OtherLiabilitiesNoncurrent,us-gaap:OtherLiabilitiesNoncurrent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:Liabilities,us-gaap:Liabilities,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
balance_sheet,us-gaap:CommitmentsAndContingencies,us-gaap:CommitmentsAndContingencies,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
