statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,us-gaap:IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap:IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccountsPayable,us-gaap:IncreaseDecreaseInAccountsPayable,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccruedLiabilities,us-gaap:IncreaseDecreaseInAccruedLiabilities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,us-gaap:IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,html:cash-flows-from-investing-activities,html:cash-flows-from-investing-activities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:PaymentsToAcquireInvestments,us-gaap:PaymentsToAcquireInvestments,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:ProceedsFromSaleMaturityAndCollectionsOfInvestments,us-gaap:ProceedsFromSaleMaturityAndCollectionsOfInvestments,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,duol:PaymentsForSoftwareAndPurchasesOfIntangibleAssets,duol:PaymentsForSoftwareAndPurchasesOfIntangibleAssets,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:ProceedsFromSaleOfProductiveAssets,us-gaap:ProceedsFromSaleOfProductiveAssets,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
