statement_type,canonical_row_id,period,value,source_file,source_sheet,source_column,raw_concept,resolution
income_statement,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FY23,1608.5,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FY23,1608.5,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FY23,1608.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:IncomeTaxExpenseBenefit,FY23,-330.5,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:IncomeTaxExpenseBenefit,FY23,-330.5,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:IncomeTaxExpenseBenefit,FY23,-330.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:IncomeTaxExpenseBenefit,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,FY23,-109.4,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,FY23,-109.4,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,FY23,-109.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLossAttributableToNoncontrollingInterest,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLoss,FY23,1387.4,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLoss,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLoss,FY23,1387.4,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLoss,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
income_statement,us-gaap:NetIncomeLoss,FY23,1387.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Income Statement,"Year Ended September 30, 2023",us-gaap:NetIncomeLoss,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:Depreciation,FY23,133.8,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:Depreciation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:Depreciation,FY23,133.8,ROK_SEC-XBRL-financials_as-presented_10-K_2024-11-12_0001024478-24-000107.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:Depreciation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:Depreciation,FY23,134.0,ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:Depreciation,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
cash_flow,us-gaap:AmortizationOfIntangibleAssets,FY23,116.6,ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx,Cash Flow,"Year Ended September 30, 2023",us-gaap:AmortizationOfIntangibleAssets,Kept period-primary filing ROK_SEC-XBRL-financials_as-presented_10-K_2023-11-08_0001024478-23-000126.xlsx
