statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,us-gaap:CashAndCashEquivalentsAtCarryingValue,us-gaap:CashAndCashEquivalentsAtCarryingValue,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,html:components-of-cash-cash-equivalents-and-restricted-cash,html:components-of-cash-cash-equivalents-and-restricted-cash,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:RestrictedCashCurrent,us-gaap:RestrictedCashCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:NetIncomeLoss,us-gaap:ProfitLoss,auto_label_match,Normalized label 'net income' matched master us-gaap:ProfitLoss (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:EquitySecuritiesFvNiUnrealizedGainLoss,us-gaap:GainLossOnInvestments,auto_label_match,Normalized label 'change in fair value of investment' matched master us-gaap:GainLossOnInvestments (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,us-gaap:PaymentsToAcquireProductiveAssets,auto_label_match,Normalized label 'capital expenditure' matched master us-gaap:PaymentsToAcquireProductiveAssets (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:PaymentsToAcquireShortTermInvestments,us-gaap:PaymentsToAcquireInvestments,auto_label_match,Normalized label 'purchase of investment' matched master us-gaap:PaymentsToAcquireInvestments (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,auto_label_match,Fuzzy label match to us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:ProceedsFromDivestitureOfBusinesses,us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,auto_label_match,Fuzzy label match to us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:ProceedsFromSaleOfPropertyPlantAndEquipment,us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,auto_label_match,Fuzzy label match to us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap:EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,auto_label_match,Normalized label 'effect of exchange rate change on cash' matched master us-gaap:EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents (from ROK_SEC-XBRL-financials_as-presented_10-K_2019-11-12_0001024478-19-000044.xlsx)
cash_flow,us-gaap:ProceedsFromRepaymentsOfShortTermDebt,us-gaap:ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,auto_label_match,Normalized label 'net issuance of short term debt' matched master us-gaap:ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess (from ROK_SEC-XBRL-financials_as-presented_10-K_2020-11-10_0001024478-20-000038.xlsx)
